period,fuel-name,state-name,value,value-units
2011,Natural Gas,Pennsylvania,7.791553,million metric tons of CO2
2011,All Fuels,Pennsylvania,10.332887,million metric tons of CO2
2011,Coal,Pennsylvania,0,million metric tons of CO2
2011,Petroleum,Pennsylvania,61.290004,million metric tons of CO2
2011,Natural Gas,Pennsylvania,2.843307,million metric tons of CO2
2011,All Fuels,Pennsylvania,64.133311,million metric tons of CO2
2011,Coal,Pennsylvania,98.226857,million metric tons of CO2
2011,Petroleum,Pennsylvania,.395954,million metric tons of CO2
2011,Natural Gas,Pennsylvania,16.722966,million metric tons of CO2
2011,All Fuels,Pennsylvania,115.345777,million metric tons of CO2
2011,Coal,Pennsylvania,16.635666,million metric tons of CO2
2011,Petroleum,Pennsylvania,10.69338,million metric tons of CO2
2011,Natural Gas,Pennsylvania,13.103198,million metric tons of CO2
2011,All Fuels,Pennsylvania,40.432244,million metric tons of CO2
2011,All Fuels,Pennsylvania,249.745538,million metric tons of CO2
2011,Coal,Pennsylvania,115.27353,million metric tons of CO2
2011,Petroleum,Pennsylvania,81.899386,million metric tons of CO2
2011,Natural Gas,Pennsylvania,52.572623,million metric tons of CO2
2012,Coal,Pennsylvania,0,million metric tons of CO2
2012,Petroleum,Pennsylvania,6.373145,million metric tons of CO2
2012,Natural Gas,Pennsylvania,10.929196,million metric tons of CO2
2012,All Fuels,Pennsylvania,17.302341,million metric tons of CO2
2012,Coal,Pennsylvania,.311819,million metric tons of CO2
2012,Petroleum,Pennsylvania,1.721085,million metric tons of CO2
2012,Natural Gas,Pennsylvania,7.031016,million metric tons of CO2
2012,All Fuels,Pennsylvania,9.063921,million metric tons of CO2
2012,Coal,Pennsylvania,0,million metric tons of CO2
2012,Petroleum,Pennsylvania,61.109969,million metric tons of CO2
2012,Natural Gas,Pennsylvania,2.07563,million metric tons of CO2
2012,All Fuels,Pennsylvania,63.185599,million metric tons of CO2
2012,Coal,Pennsylvania,86.403624,million metric tons of CO2
2012,Petroleum,Pennsylvania,.264725,million metric tons of CO2
2012,Natural Gas,Pennsylvania,21.5921,million metric tons of CO2
2012,All Fuels,Pennsylvania,108.26045,million metric tons of CO2
2012,Coal,Pennsylvania,17.105128,million metric tons of CO2
2012,Petroleum,Pennsylvania,9.872247,million metric tons of CO2
2012,Natural Gas,Pennsylvania,14.98038,million metric tons of CO2
2012,All Fuels,Pennsylvania,41.957755,million metric tons of CO2
2012,All Fuels,Pennsylvania,239.770065,million metric tons of CO2
2012,Coal,Pennsylvania,103.820571,million metric tons of CO2
1974,Petroleum,South Dakota,4.283001,million metric tons of CO2
1974,Natural Gas,South Dakota,.000848,million metric tons of CO2
1974,All Fuels,South Dakota,4.283849,million metric tons of CO2
1974,Coal,South Dakota,.62965,million metric tons of CO2
1974,Petroleum,South Dakota,.041336,million metric tons of CO2
1974,Natural Gas,South Dakota,.192463,million metric tons of CO2
1974,All Fuels,South Dakota,.863448,million metric tons of CO2
1974,Coal,South Dakota,.007003,million metric tons of CO2
1974,Petroleum,South Dakota,1.545222,million metric tons of CO2
1974,Natural Gas,South Dakota,.274369,million metric tons of CO2
1974,All Fuels,South Dakota,1.826594,million metric tons of CO2
1974,All Fuels,South Dakota,9.16316,million metric tons of CO2
1974,Coal,South Dakota,.700225,million metric tons of CO2
1974,Petroleum,South Dakota,6.776536,million metric tons of CO2
1974,Natural Gas,South Dakota,1.686398,million metric tons of CO2
1975,Coal,South Dakota,.011716,million metric tons of CO2
1975,Petroleum,South Dakota,.724016,million metric tons of CO2
1975,Natural Gas,South Dakota,.634596,million metric tons of CO2
1975,All Fuels,South Dakota,1.370328,million metric tons of CO2
1975,Coal,South Dakota,.027369,million metric tons of CO2
1975,Petroleum,South Dakota,.220708,million metric tons of CO2
1975,Natural Gas,South Dakota,.609094,million metric tons of CO2
1975,All Fuels,South Dakota,.85717,million metric tons of CO2
1975,Coal,South Dakota,0,million metric tons of CO2
1975,Petroleum,South Dakota,4.403181,million metric tons of CO2
1975,Natural Gas,South Dakota,.001697,million metric tons of CO2
1975,All Fuels,South Dakota,4.404878,million metric tons of CO2
1975,Coal,South Dakota,2.164875,million metric tons of CO2
1975,Petroleum,South Dakota,.097178,million metric tons of CO2
1975,Natural Gas,South Dakota,.171361,million metric tons of CO2
1975,All Fuels,South Dakota,2.433413,million metric tons of CO2
1975,Coal,South Dakota,.10552,million metric tons of CO2
1975,Petroleum,South Dakota,1.42376,million metric tons of CO2
1975,Natural Gas,South Dakota,.294644,million metric tons of CO2
1992,Coal,Mississippi,8.26461,million metric tons of CO2
1992,Petroleum,Mississippi,26.892374,million metric tons of CO2
1992,Natural Gas,Mississippi,13.018745,million metric tons of CO2
1993,Coal,Mississippi,0,million metric tons of CO2
1993,Petroleum,Mississippi,.485736,million metric tons of CO2
1993,Natural Gas,Mississippi,1.537686,million metric tons of CO2
1993,All Fuels,Mississippi,2.023422,million metric tons of CO2
1993,Coal,Mississippi,0,million metric tons of CO2
1993,Petroleum,Mississippi,.289814,million metric tons of CO2
1993,Natural Gas,Mississippi,1.041419,million metric tons of CO2
1993,All Fuels,Mississippi,1.331233,million metric tons of CO2
1993,Coal,Mississippi,0,million metric tons of CO2
1993,Petroleum,Mississippi,20.847406,million metric tons of CO2
1993,Natural Gas,Mississippi,2.034218,million metric tons of CO2
1993,All Fuels,Mississippi,22.881624,million metric tons of CO2
1993,Coal,Mississippi,8.825839,million metric tons of CO2
1993,Petroleum,Mississippi,2.612941,million metric tons of CO2
1993,Natural Gas,Mississippi,2.167352,million metric tons of CO2
1993,All Fuels,Mississippi,13.606132,million metric tons of CO2
1993,Coal,Mississippi,.596662,million metric tons of CO2
1993,Petroleum,Mississippi,4.580356,million metric tons of CO2
1993,Natural Gas,Mississippi,5.444912,million metric tons of CO2
1993,All Fuels,Mississippi,10.62193,million metric tons of CO2
1993,All Fuels,Mississippi,50.464341,million metric tons of CO2
1993,Coal,Mississippi,9.422501,million metric tons of CO2
1993,Petroleum,Mississippi,28.816254,million metric tons of CO2
1993,Natural Gas,Mississippi,12.225587,million metric tons of CO2
1994,Coal,Mississippi,0,million metric tons of CO2
1994,Petroleum,Mississippi,.474501,million metric tons of CO2
1994,Natural Gas,Mississippi,1.480584,million metric tons of CO2
1994,All Fuels,Mississippi,1.955084,million metric tons of CO2
1994,Coal,Mississippi,0,million metric tons of CO2
1994,Petroleum,Mississippi,.367492,million metric tons of CO2
1994,Natural Gas,Mississippi,1.051281,million metric tons of CO2
1994,All Fuels,Mississippi,1.418772,million metric tons of CO2
1994,Coal,Mississippi,0,million metric tons of CO2
1994,Petroleum,Mississippi,20.826576,million metric tons of CO2
1994,Natural Gas,Mississippi,2.141107,million metric tons of CO2
1994,All Fuels,Mississippi,22.967683,million metric tons of CO2
1994,Coal,Mississippi,8.55824,million metric tons of CO2
1994,Petroleum,Mississippi,.815935,million metric tons of CO2
1994,Natural Gas,Mississippi,4.543337,million metric tons of CO2
1994,All Fuels,Mississippi,13.917512,million metric tons of CO2
1994,Coal,Mississippi,.668919,million metric tons of CO2
1994,Petroleum,Mississippi,4.543712,million metric tons of CO2
1994,Natural Gas,Mississippi,4.683135,million metric tons of CO2
1994,All Fuels,Mississippi,9.895765,million metric tons of CO2
1994,All Fuels,Mississippi,50.154817,million metric tons of CO2
1994,Coal,Mississippi,9.227158,million metric tons of CO2
1994,Petroleum,Mississippi,27.028216,million metric tons of CO2
1994,Natural Gas,Mississippi,13.899443,million metric tons of CO2
1995,Coal,Mississippi,0,million metric tons of CO2
1995,Petroleum,Mississippi,.428186,million metric tons of CO2
1995,Natural Gas,Mississippi,1.460597,million metric tons of CO2
1995,All Fuels,Mississippi,1.888783,million metric tons of CO2
1995,Coal,Mississippi,0,million metric tons of CO2
1995,Petroleum,Mississippi,.291174,million metric tons of CO2
1995,Natural Gas,Mississippi,1.078324,million metric tons of CO2
1995,All Fuels,Mississippi,1.369498,million metric tons of CO2
1995,Coal,Mississippi,0,million metric tons of CO2
1995,Petroleum,Mississippi,20.960311,million metric tons of CO2
1995,Natural Gas,Mississippi,2.258357,million metric tons of CO2
1995,All Fuels,Mississippi,23.218668,million metric tons of CO2
1995,Coal,Mississippi,9.20814,million metric tons of CO2
1995,Petroleum,Mississippi,.020982,million metric tons of CO2
1995,Natural Gas,Mississippi,6.105018,million metric tons of CO2
1995,All Fuels,Mississippi,15.334141,million metric tons of CO2
1995,Coal,Mississippi,.652392,million metric tons of CO2
1995,Petroleum,Mississippi,4.55278,million metric tons of CO2
1995,Natural Gas,Mississippi,4.559518,million metric tons of CO2
1995,All Fuels,Mississippi,9.76469,million metric tons of CO2
1995,All Fuels,Mississippi,51.575779,million metric tons of CO2
1995,Coal,Mississippi,9.860533,million metric tons of CO2
1995,Petroleum,Mississippi,26.253433,million metric tons of CO2
1995,Natural Gas,Mississippi,15.461814,million metric tons of CO2
1996,Coal,Mississippi,0,million metric tons of CO2
1996,Petroleum,Mississippi,.526554,million metric tons of CO2
1996,Natural Gas,Mississippi,1.646985,million metric tons of CO2
1996,All Fuels,Mississippi,2.173539,million metric tons of CO2
1996,Coal,Mississippi,0,million metric tons of CO2
1996,Petroleum,Mississippi,.358596,million metric tons of CO2
1996,Natural Gas,Mississippi,1.213777,million metric tons of CO2
1996,All Fuels,Mississippi,1.572374,million metric tons of CO2
1996,Coal,Mississippi,0,million metric tons of CO2
1996,Petroleum,Mississippi,20.802021,million metric tons of CO2
1996,Natural Gas,Mississippi,2.687214,million metric tons of CO2
1996,All Fuels,Mississippi,23.489235,million metric tons of CO2
1996,Coal,Mississippi,11.614363,million metric tons of CO2
1996,Petroleum,Mississippi,.842484,million metric tons of CO2
1996,Natural Gas,Mississippi,4.560221,million metric tons of CO2
1996,All Fuels,Mississippi,17.017068,million metric tons of CO2
1996,Coal,Mississippi,.526169,million metric tons of CO2
1996,Petroleum,Mississippi,5.249301,million metric tons of CO2
1996,Natural Gas,Mississippi,4.410344,million metric tons of CO2
1996,All Fuels,Mississippi,10.185813,million metric tons of CO2
1996,All Fuels,Mississippi,54.438028,million metric tons of CO2
1996,Coal,Mississippi,12.140532,million metric tons of CO2
1996,Petroleum,Mississippi,27.778956,million metric tons of CO2
1996,Natural Gas,Mississippi,14.518541,million metric tons of CO2
1997,Coal,Mississippi,0,million metric tons of CO2
1997,Petroleum,Mississippi,.492084,million metric tons of CO2
1997,Natural Gas,Mississippi,1.518323,million metric tons of CO2
1997,All Fuels,Mississippi,2.010406,million metric tons of CO2
1997,Coal,Mississippi,.000095,million metric tons of CO2
1997,Petroleum,Mississippi,.31803,million metric tons of CO2
1997,Natural Gas,Mississippi,1.212928,million metric tons of CO2
1997,All Fuels,Mississippi,1.531054,million metric tons of CO2
1997,Coal,Mississippi,0,million metric tons of CO2
1997,Petroleum,Mississippi,21.825542,million metric tons of CO2
1997,Natural Gas,Mississippi,2.475253,million metric tons of CO2
1997,All Fuels,Mississippi,24.300794,million metric tons of CO2
1997,Coal,Mississippi,12.021247,million metric tons of CO2
1997,Petroleum,Mississippi,1.926785,million metric tons of CO2
1997,Natural Gas,Mississippi,3.996069,million metric tons of CO2
1997,All Fuels,Mississippi,17.944101,million metric tons of CO2
1997,Coal,Mississippi,.532132,million metric tons of CO2
1997,Petroleum,Mississippi,4.879432,million metric tons of CO2
1997,Natural Gas,Mississippi,4.603646,million metric tons of CO2
1997,All Fuels,Mississippi,10.01521,million metric tons of CO2
1997,All Fuels,Mississippi,55.801565,million metric tons of CO2
1997,Coal,Mississippi,12.553474,million metric tons of CO2
1997,Petroleum,Mississippi,29.441872,million metric tons of CO2
1997,Natural Gas,Mississippi,13.806219,million metric tons of CO2
2015,All Fuels,Alaska,2.954859,million metric tons of CO2
2015,Coal,Alaska,.001621,million metric tons of CO2
2015,Petroleum,Alaska,2.686166,million metric tons of CO2
2015,Natural Gas,Alaska,13.474529,million metric tons of CO2
2015,All Fuels,Alaska,16.162316,million metric tons of CO2
2015,All Fuels,Alaska,35.027903,million metric tons of CO2
2015,Coal,Alaska,1.862347,million metric tons of CO2
2015,Petroleum,Alaska,16.096321,million metric tons of CO2
2015,Natural Gas,Alaska,17.069235,million metric tons of CO2
2016,Coal,Alaska,0,million metric tons of CO2
2016,Petroleum,Alaska,.557818,million metric tons of CO2
2016,Natural Gas,Alaska,.942115,million metric tons of CO2
2016,All Fuels,Alaska,1.499933,million metric tons of CO2
2016,Coal,Alaska,.663012,million metric tons of CO2
2016,Petroleum,Alaska,.538555,million metric tons of CO2
2016,Natural Gas,Alaska,.844973,million metric tons of CO2
2016,All Fuels,Alaska,2.04654,million metric tons of CO2
2016,Coal,Alaska,0,million metric tons of CO2
2016,Petroleum,Alaska,11.034792,million metric tons of CO2
2016,Natural Gas,Alaska,.024021,million metric tons of CO2
2016,All Fuels,Alaska,11.058813,million metric tons of CO2
2016,Coal,Alaska,.921516,million metric tons of CO2
2016,Petroleum,Alaska,.34421,million metric tons of CO2
2016,Natural Gas,Alaska,1.493755,million metric tons of CO2
2016,All Fuels,Alaska,2.759481,million metric tons of CO2
2016,Coal,Alaska,.001623,million metric tons of CO2
2016,Petroleum,Alaska,2.44192,million metric tons of CO2
2016,Natural Gas,Alaska,13.597372,million metric tons of CO2
2016,All Fuels,Alaska,16.040915,million metric tons of CO2
2016,All Fuels,Alaska,33.405683,million metric tons of CO2
2016,Coal,Alaska,1.586151,million metric tons of CO2
2016,Petroleum,Alaska,14.917296,million metric tons of CO2
2016,Natural Gas,Alaska,16.902237,million metric tons of CO2
2017,Coal,Alaska,0,million metric tons of CO2
2017,Petroleum,Alaska,.60278,million metric tons of CO2
2017,Natural Gas,Alaska,1.0582,million metric tons of CO2
2017,All Fuels,Alaska,1.66098,million metric tons of CO2
2017,Coal,Alaska,.683419,million metric tons of CO2
2017,Petroleum,Alaska,.566578,million metric tons of CO2
2017,Natural Gas,Alaska,.812433,million metric tons of CO2
2017,All Fuels,Alaska,2.062429,million metric tons of CO2
2017,Coal,Alaska,0,million metric tons of CO2
2017,Petroleum,Alaska,11.215463,million metric tons of CO2
2017,Natural Gas,Alaska,.018466,million metric tons of CO2
2017,All Fuels,Alaska,11.233929,million metric tons of CO2
2017,Coal,Alaska,.881104,million metric tons of CO2
2017,Petroleum,Alaska,.375556,million metric tons of CO2
2017,Natural Gas,Alaska,1.533967,million metric tons of CO2
2017,All Fuels,Alaska,2.790627,million metric tons of CO2
2017,Coal,Alaska,.00172,million metric tons of CO2
2017,Petroleum,Alaska,1.837805,million metric tons of CO2
2017,Natural Gas,Alaska,14.143605,million metric tons of CO2
2017,All Fuels,Alaska,15.98313,million metric tons of CO2
2017,All Fuels,Alaska,33.731095,million metric tons of CO2
2017,Coal,Alaska,1.566243,million metric tons of CO2
2017,Petroleum,Alaska,14.598181,million metric tons of CO2
2017,Natural Gas,Alaska,17.566671,million metric tons of CO2
2018,Coal,Alaska,0,million metric tons of CO2
2018,Petroleum,Alaska,.503063,million metric tons of CO2
2018,Natural Gas,Alaska,.958094,million metric tons of CO2
2018,All Fuels,Alaska,1.461157,million metric tons of CO2
2018,Coal,Alaska,.663043,million metric tons of CO2
2018,Petroleum,Alaska,.634422,million metric tons of CO2
2018,Natural Gas,Alaska,.746031,million metric tons of CO2
2001,Coal,Ohio,129.635334,million metric tons of CO2
2001,Petroleum,Ohio,83.673534,million metric tons of CO2
2001,Natural Gas,Ohio,43.615469,million metric tons of CO2
2002,Coal,Ohio,.098613,million metric tons of CO2
2002,Petroleum,Ohio,2.769054,million metric tons of CO2
2002,Natural Gas,Ohio,17.702304,million metric tons of CO2
2002,All Fuels,Ohio,20.569972,million metric tons of CO2
2002,Coal,Ohio,.723133,million metric tons of CO2
2002,Petroleum,Ohio,1.411506,million metric tons of CO2
2002,Natural Gas,Ohio,8.995227,million metric tons of CO2
2019,Coal,South Carolina,14.958879,million metric tons of CO2
